"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr16",30085541,30086752,1212,"*",7.25,4.83,8.11,-3.28,7.67e-40,4.64e-36,"chr16_30085541_30086752"
"chr6",133410619,133411260,642,"*",7.95,6.24,8.71,-2.46,8.8e-40,5.1e-36,"chr6_133410619_133411260"
"chr13",75101793,75102754,962,"*",7.22,4.8,8.08,-3.28,4.52e-38,2.51e-34,"chr13_75101793_75102754"
"chr1",203177479,203178683,1205,"*",7.54,5.36,8.37,-3.01,7.45e-38,3.98e-34,"chr1_203177479_203178683"
"chr2",64276259,64277562,1304,"*",8.08,8.81,6.51,2.3,1.13e-37,5.81e-34,"chr2_64276259_64277562"
"chr18",10406002,10406912,911,"*",7.51,5.58,8.3,-2.73,1.27e-37,6.31e-34,"chr18_10406002_10406912"
"chr1",204450250,204451758,1509,"*",7.63,5.76,8.41,-2.65,1.37e-37,6.58e-34,"chr1_204450250_204451758"
"chr10",75079444,75080310,867,"*",7.17,4.85,8.02,-3.17,3.3e-37,1.53e-33,"chr10_75079444_75080310"
"chr4",52201834,52203203,1370,"*",7.75,6.06,8.51,-2.45,1.2e-36,5.37e-33,"chr4_52201834_52203203"
"chr11",116263192,116264605,1414,"*",7.34,5.29,8.16,-2.87,1.76e-36,7.64e-33,"chr11_116263192_116264605"
"chr9",91935201,91936343,1143,"*",7.05,4.32,7.93,-3.61,4.17e-36,1.76e-32,"chr9_91935201_91936343"
"chr1",154813171,154814207,1037,"*",7.23,4.93,8.08,-3.15,7.14e-36,2.92e-32,"chr1_154813171_154814207"
"chr6",3165504,3167449,1946,"*",8.66,7.56,9.28,-1.72,1.37e-35,5.46e-32,"chr6_3165504_3167449"
"chr1",224684607,224685574,968,"*",6.76,3.3,7.69,-4.39,1.84e-35,7.1e-32,"chr1_224684607_224685574"
"chr7",129453848,129455240,1393,"*",6.73,2.83,7.68,-4.84,5.33e-35,2e-31,"chr7_129453848_129455240"
"chr7",47672128,47673761,1634,"*",7.65,5.88,8.42,-2.54,9.3e-35,3.4e-31,"chr7_47672128_47673761"
"chr14",60315268,60316596,1329,"*",7.48,5.67,8.26,-2.59,3.14e-34,1.12e-30,"chr14_60315268_60316596"
"chr2",8253134,8255898,2765,"*",7.86,6.38,8.57,-2.19,5.79e-34,2.01e-30,"chr2_8253134_8255898"
"chr6",110322453,110323738,1286,"*",7.55,5.78,8.32,-2.53,7.01e-34,2.38e-30,"chr6_110322453_110323738"
"chr2",170714415,170717599,3185,"*",9.6,8.8,10.12,-1.32,1.35e-33,4.46e-30,"chr2_170714415_170717599"
"chr14",71776431,71777482,1052,"*",7.48,5.65,8.26,-2.61,2.85e-33,9.2e-30,"chr14_71776431_71777482"
"chr18",22026150,22027360,1211,"*",7.08,4.54,7.95,-3.41,4.41e-33,1.4e-29,"chr18_22026150_22027360"
"chr1",205449478,205450813,1336,"*",8.94,8,9.5,-1.49,5.02e-33,1.55e-29,"chr1_205449478_205450813"
"chr7",5574319,5575634,1316,"*",7.87,6.43,8.57,-2.14,9.6e-33,2.9e-29,"chr7_5574319_5575634"
"chr18",50748155,50749535,1381,"*",7.7,6.09,8.45,-2.36,1.09e-32,3.23e-29,"chr18_50748155_50749535"
"chr17",40480351,40481244,894,"*",6.88,4.41,7.74,-3.33,1.41e-32,4.09e-29,"chr17_40480351_40481244"
"chr5",154737571,154738338,768,"*",6.63,3.51,7.55,-4.04,1.58e-32,4.48e-29,"chr5_154737571_154738338"
"chr15",77526861,77529824,2964,"*",8.22,6.96,8.88,-1.92,2.16e-32,6.01e-29,"chr15_77526861_77529824"
"chr4",970326,971363,1038,"*",6.77,4.14,7.64,-3.5,7.8e-32,2.13e-28,"chr4_970326_971363"
"chr22",29003869,29005528,1660,"*",8.9,7.95,9.47,-1.51,1.56e-31,4.18e-28,"chr22_29003869_29005528"
"chr3",14462948,14464149,1202,"*",7.23,5.18,8.04,-2.87,2.76e-31,7.25e-28,"chr3_14462948_14464149"
"chr18",23949456,23951577,2122,"*",7.22,8.05,5.05,3.01,5.44e-31,1.4e-27,"chr18_23949456_23951577"
"chr2",201995117,201996592,1476,"*",7.94,8.64,6.52,2.12,6.82e-31,1.73e-27,"chr2_201995117_201996592"
"chr2",202148653,202150226,1574,"*",8.45,7.37,9.06,-1.69,9.41e-31,2.33e-27,"chr2_202148653_202150226"
"chr10",69875728,69877924,2197,"*",7.24,5.37,8.02,-2.66,9.55e-31,2.33e-27,"chr10_69875728_69877924"
"chr2",41992261,41993213,953,"*",6.55,2.17,7.51,-5.34,1.22e-30,2.92e-27,"chr2_41992261_41993213"
"chr4",54253975,54255273,1299,"*",6.83,4.47,7.69,-3.22,2.82e-30,6.66e-27,"chr4_54253975_54255273"
"chr17",44086273,44087811,1539,"*",8.62,7.6,9.21,-1.61,3.5e-30,8.12e-27,"chr17_44086273_44087811"
"chr14",39203391,39204722,1332,"*",7.7,6.06,8.45,-2.39,3.7e-30,8.43e-27,"chr14_39203391_39204722"
"chr9",19201955,19202897,943,"*",6.59,3.76,7.48,-3.72,5.31e-30,1.19e-26,"chr9_19201955_19202897"
"chr15",89783062,89784351,1290,"*",7.6,5.97,8.35,-2.38,5.71e-30,1.26e-26,"chr15_89783062_89784351"
"chr5",38672089,38672902,814,"*",6.47,3.17,7.4,-4.23,6.47e-30,1.41e-26,"chr5_38672089_38672902"
"chr15",87826163,87826844,682,"*",7.38,5.65,8.14,-2.49,1e-29,2.12e-26,"chr15_87826163_87826844"
"chr17",9016858,9017604,747,"*",6.63,3.87,7.52,-3.66,1e-29,2.12e-26,"chr17_9016858_9017604"
"chr3",53269809,53270726,918,"*",8.1,6.82,8.77,-1.95,1.09e-29,2.26e-26,"chr3_53269809_53270726"
"chr17",3529891,3530790,900,"*",7.35,5.6,8.12,-2.52,1.19e-29,2.44e-26,"chr17_3529891_3530790"
"chr11",69654741,69656342,1602,"*",7.86,6.43,8.57,-2.14,1.55e-29,3.13e-26,"chr11_69654741_69656342"
"chr17",62617050,62618367,1318,"*",8.24,7.02,8.89,-1.87,1.71e-29,3.41e-26,"chr17_62617050_62618367"
"chr3",4512830,4513477,648,"*",6.57,3.77,7.47,-3.7,1.81e-29,3.55e-26,"chr3_4512830_4513477"
"chr12",124401647,124403415,1769,"*",7.27,5.5,8.04,-2.54,2.85e-29,5.51e-26,"chr12_124401647_124403415"
"chr9",135136337,135138028,1692,"*",7.28,5.48,8.05,-2.57,3.04e-29,5.79e-26,"chr9_135136337_135138028"
"chr9",127443798,127446707,2910,"*",8.68,7.58,9.3,-1.72,7.31e-29,1.38e-25,"chr9_127443798_127446707"
"chr18",50231125,50232924,1800,"*",7.03,4.9,7.86,-2.96,8.57e-29,1.59e-25,"chr18_50231125_50232924"
"chr1",226512052,226512860,809,"*",6.7,4.26,7.56,-3.3,9.16e-29,1.68e-25,"chr1_226512052_226512860"
"chr5",154517076,154518900,1825,"*",6.61,4.02,7.48,-3.46,1.21e-28,2.19e-25,"chr5_154517076_154518900"
"chr2",170711771,170712483,713,"*",8.14,6.95,8.79,-1.84,1.27e-28,2.27e-25,"chr2_170711771_170712483"
"chr1",111948167,111949200,1034,"*",7.19,5.35,7.98,-2.62,2.38e-28,4.19e-25,"chr1_111948167_111949200"
"chr2",26709493,26710684,1192,"*",6.81,4.6,7.65,-3.05,6.28e-28,1.09e-24,"chr2_26709493_26710684"
"chr15",77548155,77549211,1057,"*",7.33,5.7,8.08,-2.38,6.93e-28,1.19e-24,"chr15_77548155_77549211"
"chr20",4134879,4136750,1872,"*",7.06,5.08,7.87,-2.79,8.48e-28,1.44e-24,"chr20_4134879_4136750"
"chr22",26065995,26067369,1375,"*",7.52,6.01,8.24,-2.24,8.88e-28,1.49e-24,"chr22_26065995_26067369"
"chr2",207123081,207124175,1095,"*",7.18,5.4,7.96,-2.56,9.82e-28,1.63e-24,"chr2_207123081_207124175"
"chr16",77995467,77996276,810,"*",6.67,4.25,7.53,-3.28,1.05e-27,1.72e-24,"chr16_77995467_77996276"
"chr7",1882520,1884516,1997,"*",7.47,5.9,8.2,-2.3,1.23e-27,1.99e-24,"chr7_1882520_1884516"
"chr22",30582719,30583621,903,"*",6.75,4.22,7.62,-3.41,1.82e-27,2.91e-24,"chr22_30582719_30583621"
"chr1",205284342,205285611,1270,"*",8.47,7.45,9.06,-1.61,2.36e-27,3.74e-24,"chr1_205284342_205285611"
"chr12",12294318,12295347,1030,"*",7.47,5.95,8.19,-2.25,2.55e-27,3.99e-24,"chr12_12294318_12295347"
"chr4",98747358,98748170,813,"*",7.14,5.25,7.93,-2.69,3.63e-27,5.61e-24,"chr4_98747358_98748170"
"chr16",1958946,1962632,3687,"*",10.02,9.36,10.47,-1.11,4.4e-27,6.66e-24,"chr16_1958946_1962632"
"chr3",41362569,41363677,1109,"*",8.51,7.53,9.09,-1.56,4.41e-27,6.66e-24,"chr3_41362569_41363677"
"chr10",83908611,83909856,1246,"*",6.57,4.04,7.43,-3.39,4.99e-27,7.47e-24,"chr10_83908611_83909856"
"chr1",119326117,119328183,2067,"*",8.72,7.83,9.26,-1.44,7.48e-27,1.11e-23,"chr1_119326117_119328183"
"chr14",49999259,50001762,2504,"*",8.17,7.07,8.78,-1.72,8.5e-27,1.25e-23,"chr14_49999259_50001762"
"chr22",28111829,28113147,1319,"*",7.45,5.9,8.18,-2.28,9.51e-27,1.38e-23,"chr22_28111829_28113147"
"chr18",55748101,55749037,937,"*",6.44,3.51,7.35,-3.84,9.63e-27,1.38e-23,"chr18_55748101_55749037"
"chr12",54387953,54389296,1344,"*",7.02,5.14,7.81,-2.67,1e-26,1.42e-23,"chr12_54387953_54389296"
"chr6",126735645,126736798,1154,"*",6.29,2.94,7.22,-4.28,1.51e-26,2.12e-23,"chr6_126735645_126736798"
"chr3",184752191,184752882,692,"*",6.35,3.38,7.25,-3.87,1.8e-26,2.5e-23,"chr3_184752191_184752882"
"chr8",117228214,117229290,1077,"*",6.85,4.79,7.67,-2.88,1.96e-26,2.7e-23,"chr8_117228214_117229290"
"chr2",236158878,236161287,2410,"*",9.25,8.49,9.74,-1.25,2.05e-26,2.8e-23,"chr2_236158878_236161287"
"chr16",50467706,50468967,1262,"*",8.31,7.28,8.91,-1.63,2.19e-26,2.96e-23,"chr16_50467706_50468967"
"chr13",113179103,113180088,986,"*",7.64,6.26,8.33,-2.07,2.47e-26,3.31e-23,"chr13_113179103_113180088"
"chr15",79635110,79636703,1594,"*",6.4,3.58,7.29,-3.71,2.58e-26,3.42e-23,"chr15_79635110_79636703"
"chr1",202074911,202077301,2391,"*",7.02,5.11,7.81,-2.7,2.66e-26,3.48e-23,"chr1_202074911_202077301"
"chr22",24996123,24997444,1322,"*",8.58,7.65,9.14,-1.49,3.89e-26,5.05e-23,"chr22_24996123_24997444"
"chr15",88992823,88994322,1500,"*",7.02,7.84,4.95,2.89,3.93e-26,5.06e-23,"chr15_88992823_88994322"
"chr2",170435111,170437774,2664,"*",7.55,6.07,8.26,-2.19,4.17e-26,5.32e-23,"chr2_170435111_170437774"
"chr1",8910586,8912481,1896,"*",7.28,5.68,8.02,-2.34,4.45e-26,5.63e-23,"chr1_8910586_8912481"
"chr15",98554347,98555660,1314,"*",6.77,4.44,7.62,-3.18,4.55e-26,5.7e-23,"chr15_98554347_98555660"
"chr7",154868526,154869588,1063,"*",7.48,6.03,8.19,-2.16,8.05e-26,1e-22,"chr7_154868526_154869588"
"chr4",183430369,183431187,819,"*",7.41,5.9,8.14,-2.23,8.64e-26,1.06e-22,"chr4_183430369_183431187"
"chr15",72967545,72968372,828,"*",6.21,2.43,7.16,-4.73,8.76e-26,1.07e-22,"chr15_72967545_72968372"
"chr2",231425370,231426525,1156,"*",7.31,5.73,8.05,-2.32,8.99e-26,1.09e-22,"chr2_231425370_231426525"
"chr12",6537874,6540985,3112,"*",9.63,8.89,10.13,-1.24,9.87e-26,1.18e-22,"chr12_6537874_6540985"
"chr11",109864174,109864989,816,"*",6.51,4.05,7.37,-3.32,9.9e-26,1.18e-22,"chr11_109864174_109864989"
"chr1",205025943,205026963,1021,"*",6.76,4.62,7.58,-2.96,9.98e-26,1.18e-22,"chr1_205025943_205026963"
"chr1",226210564,226211479,916,"*",7.08,5.15,7.87,-2.72,1.32e-25,1.54e-22,"chr1_226210564_226211479"
"chr5",170761050,170762632,1583,"*",7.24,7.99,5.56,2.43,1.48e-25,1.71e-22,"chr5_170761050_170762632"
"chr3",133988169,133989395,1227,"*",7.71,6.34,8.4,-2.06,1.62e-25,1.85e-22,"chr3_133988169_133989395"
"chr1",32724544,32725726,1183,"*",7.78,6.43,8.46,-2.03,1.62e-25,1.85e-22,"chr1_32724544_32725726"
"chr15",92616969,92618265,1297,"*",6.66,4.41,7.49,-3.08,1.79e-25,2.03e-22,"chr15_92616969_92618265"
"chr10",95480077,95481512,1436,"*",7.7,6.27,8.4,-2.14,1.84e-25,2.06e-22,"chr10_95480077_95481512"
"chr20",57323008,57323595,588,"*",7.35,5.83,8.08,-2.25,2.07e-25,2.3e-22,"chr20_57323008_57323595"
"chr3",133996041,133996768,728,"*",7.08,5.11,7.89,-2.78,2.13e-25,2.35e-22,"chr3_133996041_133996768"
"chr9",133351893,133353102,1210,"*",8.1,6.99,8.72,-1.74,2.35e-25,2.58e-22,"chr9_133351893_133353102"
"chr9",37918875,37919846,972,"*",6.62,4.24,7.47,-3.23,2.5e-25,2.71e-22,"chr9_37918875_37919846"
"chr17",43632631,43634745,2115,"*",6.36,3.64,7.24,-3.6,2.63e-25,2.84e-22,"chr17_43632631_43634745"
"chr7",123692398,123692896,499,"*",7.33,5.76,8.06,-2.3,2.98e-25,3.19e-22,"chr7_123692398_123692896"
"chr10",29254333,29255177,845,"*",6.58,4.22,7.43,-3.21,3.18e-25,3.38e-22,"chr10_29254333_29255177"
"chr22",42716976,42717737,762,"*",7.42,5.87,8.16,-2.29,3.37e-25,3.56e-22,"chr22_42716976_42717737"
"chr4",5956167,5957070,904,"*",6.97,5.06,7.77,-2.71,3.87e-25,4.05e-22,"chr4_5956167_5957070"
"chr6",7463841,7464481,641,"*",6.59,4.26,7.43,-3.18,4.03e-25,4.19e-22,"chr6_7463841_7464481"
"chr9",136847045,136849990,2946,"*",10.17,9.62,10.57,-0.95,4.14e-25,4.27e-22,"chr9_136847045_136849990"
"chr3",72193630,72194507,878,"*",6.19,2.84,7.12,-4.28,4.8e-25,4.91e-22,"chr3_72193630_72194507"
"chr7",50962545,50963493,949,"*",6.23,3.18,7.14,-3.96,5.16e-25,5.24e-22,"chr7_50962545_50963493"
"chr20",4022519,4023399,881,"*",7.17,5.47,7.92,-2.45,5.95e-25,6e-22,"chr20_4022519_4023399"
"chr1",226227891,226229308,1418,"*",6.27,3.22,7.18,-3.95,6.43e-25,6.43e-22,"chr1_226227891_226229308"
"chr1",203345867,203346815,949,"*",6.47,3.98,7.33,-3.36,9.55e-25,9.49e-22,"chr1_203345867_203346815"
"chr11",125356370,125357645,1276,"*",6.39,3.52,7.28,-3.77,1.02e-24,1.01e-21,"chr11_125356370_125357645"
"chr5",150185378,150187011,1634,"*",7.12,5.48,7.87,-2.39,1.14e-24,1.12e-21,"chr5_150185378_150187011"
"chr3",5013026,5013840,815,"*",7.18,5.49,7.94,-2.45,1.21e-24,1.17e-21,"chr3_5013026_5013840"
"chr10",104155271,104156237,967,"*",6.47,3.82,7.35,-3.53,1.35e-24,1.3e-21,"chr10_104155271_104156237"
"chr1",15139588,15140550,963,"*",7.33,5.81,8.06,-2.25,1.44e-24,1.38e-21,"chr1_15139588_15140550"
"chr1",11563351,11564664,1314,"*",7.09,5.36,7.86,-2.49,1.74e-24,1.66e-21,"chr1_11563351_11564664"
"chr3",11593429,11594245,817,"*",6.92,5.06,7.7,-2.64,1.86e-24,1.76e-21,"chr3_11593429_11594245"
"chr1",19139086,19140151,1066,"*",6.62,4.48,7.45,-2.97,1.98e-24,1.86e-21,"chr1_19139086_19140151"
"chr5",38472687,38473655,969,"*",6.52,4.23,7.37,-3.14,2.05e-24,1.91e-21,"chr5_38472687_38473655"
"chr5",132002889,132003883,995,"*",8.3,7.32,8.88,-1.55,2.06e-24,1.91e-21,"chr5_132002889_132003883"
"chr1",43582048,43582736,689,"*",6.59,4.26,7.44,-3.18,2.12e-24,1.96e-21,"chr1_43582048_43582736"
"chr5",153824798,153825562,765,"*",7.28,5.7,8.02,-2.32,2.29e-24,2.09e-21,"chr5_153824798_153825562"
"chr11",27248389,27249633,1245,"*",7.46,6.01,8.17,-2.16,2.32e-24,2.11e-21,"chr11_27248389_27249633"
"chr9",133557896,133559390,1495,"*",7.06,5.24,7.84,-2.59,5.52e-24,4.98e-21,"chr9_133557896_133559390"
"chr17",31557125,31557845,721,"*",6.6,4.26,7.45,-3.19,5.84e-24,5.24e-21,"chr17_31557125_31557845"
"chr7",137820448,137821839,1392,"*",8.09,7.04,8.69,-1.64,7.54e-24,6.73e-21,"chr7_137820448_137821839"
"chr13",113837169,113838844,1676,"*",7,5.26,7.77,-2.5,7.83e-24,6.94e-21,"chr13_113837169_113838844"
"chr19",41323106,41324223,1118,"*",7.16,5.6,7.9,-2.3,8.9e-24,7.84e-21,"chr19_41323106_41324223"
"chr3",46544900,46546468,1569,"*",7.13,7.89,5.4,2.49,9.25e-24,8.09e-21,"chr3_46544900_46546468"
"chr5",72541218,72542209,992,"*",6.75,4.77,7.56,-2.79,1.15e-23,1e-20,"chr5_72541218_72542209"
"chr1",154431866,154433602,1737,"*",6.97,5.24,7.73,-2.49,1.24e-23,1.07e-20,"chr1_154431866_154433602"
"chr16",25374224,25375012,789,"*",6.16,3.1,7.07,-3.97,1.36e-23,1.17e-20,"chr16_25374224_25375012"
"chr11",57144208,57145170,963,"*",6.38,3.71,7.26,-3.55,1.43e-23,1.22e-20,"chr11_57144208_57145170"
"chr8",141026588,141027367,780,"*",6.65,4.34,7.49,-3.15,1.5e-23,1.27e-20,"chr8_141026588_141027367"
"chr2",16102452,16103370,919,"*",7.67,6.44,8.32,-1.88,1.6e-23,1.35e-20,"chr2_16102452_16103370"
"chr17",42027400,42029003,1604,"*",8.05,6.97,8.66,-1.69,1.62e-23,1.36e-20,"chr17_42027400_42029003"
"chr17",11610866,11611846,981,"*",6.12,2.72,7.05,-4.33,1.77e-23,1.47e-20,"chr17_11610866_11611846"
"chr2",43041479,43042589,1111,"*",7.87,6.66,8.52,-1.87,1.95e-23,1.61e-20,"chr2_43041479_43042589"
"chr17",1114790,1115703,914,"*",7.74,6.56,8.39,-1.83,2.58e-23,2.12e-20,"chr17_1114790_1115703"
"chr10",75207012,75207822,811,"*",6.6,4.47,7.42,-2.95,2.64e-23,2.16e-20,"chr10_75207012_75207822"
"chr7",148317748,148318897,1150,"*",6.7,4.75,7.5,-2.75,2.91e-23,2.37e-20,"chr7_148317748_148318897"
"chr8",88590935,88592496,1562,"*",7.45,8.18,5.92,2.26,2.98e-23,2.41e-20,"chr8_88590935_88592496"
"chr1",18233141,18233945,805,"*",6.36,7.25,3.59,3.66,3.27e-23,2.62e-20,"chr1_18233141_18233945"
"chr11",44823864,44825567,1704,"*",9.08,8.23,9.62,-1.38,3.28e-23,2.62e-20,"chr11_44823864_44825567"
"chr17",72029843,72030975,1133,"*",8.69,7.87,9.21,-1.34,3.41e-23,2.71e-20,"chr17_72029843_72030975"
"chr5",10484800,10485852,1053,"*",7.15,5.61,7.88,-2.27,5.02e-23,3.97e-20,"chr5_10484800_10485852"
"chr7",22138595,22139396,802,"*",6.14,3.15,7.04,-3.89,5.68e-23,4.46e-20,"chr7_22138595_22139396"
"chr2",230960828,230961518,691,"*",6.4,3.93,7.26,-3.33,7.25e-23,5.66e-20,"chr2_230960828_230961518"
"chr7",127726247,127727681,1435,"*",7.79,6.54,8.44,-1.9,7.32e-23,5.69e-20,"chr7_127726247_127727681"
"chr1",208349321,208350312,992,"*",6.71,4.61,7.53,-2.92,7.98e-23,6.17e-20,"chr1_208349321_208350312"
"chr4",77332295,77333382,1088,"*",6.98,5.29,7.73,-2.44,8.03e-23,6.17e-20,"chr4_77332295_77333382"
"chr9",136719513,136723762,4250,"*",9.34,8.66,9.81,-1.14,8.45e-23,6.46e-20,"chr9_136719513_136723762"
"chr17",73827420,73828326,907,"*",7.41,6.07,8.1,-2.03,8.76e-23,6.66e-20,"chr17_73827420_73828326"
"chr1",177647012,177648043,1032,"*",6.72,4.74,7.52,-2.78,9.61e-23,7.27e-20,"chr1_177647012_177648043"
"chr16",24054874,24055716,843,"*",7.16,5.54,7.9,-2.36,1.31e-22,9.85e-20,"chr16_24054874_24055716"
"chr3",157109356,157110126,771,"*",6.27,3.62,7.15,-3.52,1.33e-22,9.96e-20,"chr3_157109356_157110126"
"chr7",44803911,44806420,2510,"*",7.78,6.61,8.42,-1.81,1.46e-22,1.09e-19,"chr7_44803911_44806420"
"chr6",36676146,36676763,618,"*",7.07,5.37,7.83,-2.46,1.49e-22,1.1e-19,"chr6_36676146_36676763"
"chr2",63613498,63615775,2278,"*",8.61,9.15,7.75,1.39,1.5e-22,1.1e-19,"chr2_63613498_63615775"
"chr1",160665342,160666265,924,"*",6.48,4.29,7.31,-3.02,1.95e-22,1.43e-19,"chr1_160665342_160666265"
"chr13",100050146,100051364,1219,"*",7.03,5.38,7.78,-2.4,2.01e-22,1.46e-19,"chr13_100050146_100051364"
"chr7",6077125,6077783,659,"*",6.57,4.49,7.39,-2.89,2.04e-22,1.48e-19,"chr7_6077125_6077783"
"chr2",219902562,219903638,1077,"*",6.47,4.29,7.3,-3.01,2.26e-22,1.63e-19,"chr2_219902562_219903638"
"chr1",166409227,166410136,910,"*",6.61,4.62,7.42,-2.8,2.57e-22,1.84e-19,"chr1_166409227_166410136"
"chr10",78194784,78196599,1816,"*",6.46,4.23,7.29,-3.06,2.87e-22,2.05e-19,"chr10_78194784_78196599"
"chr5",171623354,171624549,1196,"*",8.94,8.22,9.42,-1.2,3.87e-22,2.74e-19,"chr5_171623354_171624549"
"chr15",60374358,60375062,705,"*",7.11,5.46,7.86,-2.4,4.48e-22,3.17e-19,"chr15_60374358_60375062"
"chr15",74239141,74241615,2475,"*",7.64,6.46,8.28,-1.82,4.7e-22,3.3e-19,"chr15_74239141_74241615"
"chr2",98141554,98142787,1234,"*",6.2,3.57,7.08,-3.51,4.93e-22,3.45e-19,"chr2_98141554_98142787"
"chr5",149062490,149063596,1107,"*",8.32,7.41,8.87,-1.47,5.1e-22,3.55e-19,"chr5_149062490_149063596"
"chr17",34598271,34599113,843,"*",7.39,6.07,8.06,-2,5.5e-22,3.81e-19,"chr17_34598271_34599113"
"chr1",14627029,14627995,967,"*",6.75,4.91,7.54,-2.63,5.62e-22,3.87e-19,"chr1_14627029_14627995"
"chr1",171909254,171911026,1773,"*",6.77,7.56,4.85,2.72,6.14e-22,4.21e-19,"chr1_171909254_171911026"
"chr1",112700354,112701355,1002,"*",8.19,7.21,8.77,-1.56,6.22e-22,4.24e-19,"chr1_112700354_112701355"
"chr22",39214230,39215348,1119,"*",7.51,8.19,6.18,2.01,6.79e-22,4.61e-19,"chr22_39214230_39215348"
"chr2",49129120,49129578,459,"*",6,2.78,6.92,-4.14,7.29e-22,4.92e-19,"chr2_49129120_49129578"
"chr21",33245229,33246105,877,"*",6.05,2.61,6.98,-4.37,7.9e-22,5.31e-19,"chr21_33245229_33246105"
"chr2",72951012,72952263,1252,"*",7.47,8.15,6.16,1.99,9.52e-22,6.35e-19,"chr2_72951012_72952263"
"chr3",190149869,190151206,1338,"*",5.99,2.39,6.93,-4.54,9.54e-22,6.35e-19,"chr3_190149869_190151206"
"chr11",9982604,9983859,1256,"*",7.03,5.46,7.77,-2.3,1.26e-21,8.31e-19,"chr11_9982604_9983859"
"chr11",46407495,46408230,736,"*",5.93,2.25,6.88,-4.63,1.26e-21,8.31e-19,"chr11_46407495_46408230"
"chr16",70428042,70429324,1283,"*",8.43,7.47,9,-1.53,1.28e-21,8.41e-19,"chr16_70428042_70429324"
"chr1",242086023,242087134,1112,"*",6.59,7.41,4.47,2.95,1.3e-21,8.51e-19,"chr1_242086023_242087134"
"chr5",160187946,160189013,1068,"*",7.5,8.18,6.17,2.01,1.58e-21,1.03e-18,"chr5_160187946_160189013"
"chr15",73330302,73331345,1044,"*",6.4,4.24,7.23,-3,1.68e-21,1.08e-18,"chr15_73330302_73331345"
"chrX",107736659,107737519,861,"*",6.45,4.34,7.27,-2.93,1.68e-21,1.08e-18,"chrX_107736659_107737519"
"chr1",156705491,156708681,3191,"*",9.93,9.39,10.32,-0.93,2e-21,1.28e-18,"chr1_156705491_156708681"
"chr6",118573937,118574952,1016,"*",7.25,5.77,7.97,-2.2,2.07e-21,1.32e-18,"chr6_118573937_118574952"
"chr14",58772866,58773937,1072,"*",6.98,5.36,7.73,-2.37,2.24e-21,1.42e-18,"chr14_58772866_58773937"
