"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Chick_Entrezid","Human_Entrezid","Symbol","TF_Status"
"ENSGALG00000000158",11.4375408678829,1.95361201697727,1.09955671541435,4.93506070035181,0.552168717112332,0.912333312137875,417050,3108,"DMA","No"
"ENSGALG00000000161",257.951479613957,-0.181083643620794,0.350412746908281,2.18601040575544,0.901820900468619,1,415601,51015,"ISOC1","No"
"ENSGALG00000000162",2.61186649582686,-0.490842757789645,1.85481338897947,2.75425969726683,0.838997164060799,0.998967479352035,106182184,NA,"DMB1","No"
"ENSGALG00000000164",66.2559024544148,0.155742817257087,0.799273043204367,15.2912640454999,0.0181083706060615,0.119285535203191,421154,4608,"MYBPHL","No"
"ENSGALG00000000168",10.1476050068977,0.135065384060115,1.41039641755957,7.74788382272459,0.257161987690078,0.662540082331686,374212,134,"ADORA1","No"
"ENSGALG00000000184",19.0085568269324,-0.348701957130836,0.942285401381597,1.06178353282456,0.983161358478029,1,769933,28965,"SLC27A6","No"
"ENSGALG00000000186",207.542635876469,-0.28585163971249,0.361332798069183,4.01530977101095,0.674604474085209,0.961745121106144,425491,23787,"MTCH1","No"
"ENSGALG00000000189",595.505896414534,0.289608176273645,0.659465442196122,2.09239084911519,0.911008219678034,1,415602,64848,"YTHDC2","No"
"ENSGALG00000000195",142.692963005297,0.790560288744674,0.894044777171678,2.80121890918531,0.833350435036203,0.998220976036632,419520,9962,"SLC23A2","No"
"ENSGALG00000000201",670.975675113288,-0.032894851904288,0.333534175339721,11.3661861014103,0.0776972167214928,0.333305286926556,419939,9842,"PLEKHM1","No"
"ENSGALG00000000208",422.389171152885,-0.362036829172677,0.491345318095943,7.06053280910101,0.315285443857451,0.732003819297682,415603,4163,"MCC","No"
"ENSGALG00000000209",352.76887224835,0.366915013896631,0.359129939206215,5.42343142081512,0.490758934780446,0.877781347039369,396452,5621,"PRNP","No"
"ENSGALG00000000215",507.423230879603,0.046906398650482,0.399965642731019,6.82056084652663,0.337761017622544,0.754256751311361,769972,167227,"DCP2","No"
"ENSGALG00000000217",65.5623120671868,0.89388606252974,0.763707975133947,4.09088009658558,0.664379224827879,0.958859530941806,421155,8497,"PPFIA4","No"
"ENSGALG00000000218",1541.25851093955,-0.29259310262939,0.428243342002651,5.63069088530403,0.465803750473866,0.859700752597681,770061,6728,"SRP19","No"
"ENSGALG00000000220",1217.76182214685,0.376107660901977,0.411249844493663,6.0927493757315,0.412880916245354,0.821345444580621,415607,324,"APC","No"
"ENSGALG00000000223",996.015170882861,-0.271299851032598,0.236212007134772,7.81589920494002,0.251903711291106,0.654262416107493,421156,92703,"TMEM183A","No"
"ENSGALG00000000225",117.685482375747,-0.0714551240940188,0.707077540863055,5.79408811664064,0.44664743614979,0.846417066863214,395415,NA,"MGAT4C","No"
"ENSGALG00000000226",64.8132010190128,-0.224035727081636,0.465454341262886,4.17580212327636,0.652899168969535,0.954495137150862,421157,252839,"TMEM9","No"
"ENSGALG00000000227",4655.2036879682,0.653222577186156,0.252220458834925,35.7041408713685,3.14668087794649e-06,7.95071310614157e-05,395155,1808,"DPYSL2","No"
"ENSGALG00000000233",201.750834774766,0.208799835412175,0.339448700273015,5.78173870633407,0.448078769403291,0.847457991707752,425673,6668,"SP2","Transcription Factor"
"ENSGALG00000000234",133.500752299008,0.968405690556006,0.536934638085967,11.1537809796292,0.0837383458177609,0.347963393870945,415608,64097,"EPB41L4A","No"
"ENSGALG00000000235",4543.1358110244,0.0322577811739232,0.236541212784142,5.94327730217981,0.429574147603464,0.833003448898355,419523,5520,"PPP2R2A","No"
"ENSGALG00000000241",624.259585742295,-0.131808305934185,0.487254741530844,2.65664263128099,0.850541439055628,1,769322,134429,"STARD4","No"
"ENSGALG00000000242",278.300604899259,-2.36346138017084,0.579160365451582,78.4821958181339,7.35166094670028e-15,8.59668609753317e-13,395176,64641,"EBF2","Transcription Factor"
"ENSGALG00000000243",606.495294832849,-0.283619137464981,0.274168342697218,3.44114507989593,0.751782909932022,0.983259215535211,395228,201299,"RDM1","No"
"ENSGALG00000000244",33.5090559572804,-1.0630094182532,0.714326002614265,11.0438991941288,0.0870291133823171,0.356634291426282,723973,814,"CAMK4","No"
"ENSGALG00000000247",2105.38023207681,0.191672166376708,0.38853799327541,4.90333790844943,0.556269326051811,0.914400543556023,415609,134430,"WDR36","No"
"ENSGALG00000000249",0.581580343045825,-0.8254266796181,5.75787954890861,0.608771244978357,0.996252482794868,NA,378781,2689,"GH","No"
"ENSGALG00000000253",296.871124783462,0.103778808991951,0.34637707215907,1.87733691087692,0.930627002797838,1,415610,91137,"SLC25A46","No"
"ENSGALG00000000255",695.410564617713,-0.451703442311462,0.545527528407204,3.80416872062301,0.703157605217824,0.970802691776099,415611,4124,"MAN2A1","No"
"ENSGALG00000000259",1168.19878109152,-0.234407068034007,0.183876420665924,11.145199517803,0.0839912001426536,0.34847088328965,430115,9491,"PSMF1","No"
"ENSGALG00000000264",114.413349191356,-0.309733024272076,0.496211864109208,13.8113669635856,0.0318157632310223,0.180383309860678,415612,9867,"PJA2","No"
"ENSGALG00000000273",284.897961672677,-0.202383027254057,0.451137810933387,10.0844606995313,0.121139962458327,0.439146092374996,415614,2241,"FER","No"
"ENSGALG00000000274",13.9139038808311,2.20513568813059,1.66125097517047,9.19891664285473,0.162696317828938,0.521749583221201,771308,NA,NA,"No"
"ENSGALG00000000275",753.535741310574,-0.0718810463949919,0.393296504499411,0.251044442159355,0.99969990788457,1,419526,54793,"KCTD9","No"
"ENSGALG00000000276",101.634198178822,-0.286444836466976,0.419868609355592,11.7289425242188,0.0682962456107138,0.304947180442001,415615,64839,"FBXL17","No"
"ENSGALG00000000277",10.5663637644301,1.1067240780138,1.62570575462439,1.72834485994287,0.942912083208321,1,770134,2796,"GnRH-I","No"
"ENSGALG00000000280",156.558424856109,0.858275877105291,0.542789827793421,15.4910535986606,0.016762694419158,0.112648123756308,396100,1946,"EFNA5","No"
"ENSGALG00000000284",133.072195198532,-0.448721880129946,1.81410271048142,9.34773079444818,0.154945607498689,0.507550811377915,396230,3214,"HOXB4","Transcription Factor"
"ENSGALG00000000293",1.31837243375901,3.6787769419375,3.93277340583845,4.00344284718288,0.676210477599438,NA,100858010,5858,"PZP","No"
"ENSGALG00000000295",43.0293001389149,0.594120350315158,0.856402158386849,1.08712300656595,0.982092944613145,1,771410,91156,"IGFN1","No"
"ENSGALG00000000296",1397.54301650157,0.0760921020116114,0.411757088214478,2.37435385767378,0.882255949745938,1,426230,22990,"PCNX1","No"
"ENSGALG00000000299",8.22588471285119,1.07960788165139,1.28435991422662,8.0736773119207,0.232755075216432,0.630429241830927,421158,5317,"PKP1","No"
"ENSGALG00000000302",1334.77314835486,-2.90038395719774,1.19172176475226,36.0115284937061,2.74244083020091e-06,7.06322039263016e-05,396433,7139,"TNNT2","No"
"ENSGALG00000000309",53.3660751897956,-0.326964495556115,0.988977196125091,12.3976572456988,0.0536632658782889,0.260144906543742,421160,NA,NA,"No"
"ENSGALG00000000311",150.972769449883,-0.224996030367593,0.631256731032609,7.78043533274507,0.254634583374008,0.659214232192277,419527,80005,"DOCK5","No"
"ENSGALG00000000313",473.581345983681,-1.91328810416623,0.942884843421674,36.5589598125974,2.14610128078008e-06,5.68290461668819e-05,421161,7135,"TNNI1","No"
"ENSGALG00000000314",426.593087703231,0.206320802457546,0.583838416027231,6.88245076679277,0.331855112486185,0.748150034455835,NA,4747,"NEFL","No"
"ENSGALG00000000317",1435.57530782421,0.40975662907482,0.460177948440513,6.37959171934347,0.382037443036846,0.797377902118141,396206,NA,"NEFM","No"
"ENSGALG00000000318",1128.45246034285,-0.865721669689099,0.572794950846463,33.1255799941755,9.91823571984221e-06,0.000221863303640778,396176,1465,"CSRP1","No"
"ENSGALG00000000329",2035.92691455044,0.186998683366835,0.206115102087978,3.21031349573047,0.782024989365739,0.989260338697077,419803,10768,"AHCYL1","No"
"ENSGALG00000000336",743.809556308702,0.160680667239338,0.29715741238756,27.9586808490017,9.56612836545767e-05,0.00156282591498601,NA,4660,"PPP1R12B","No"
"ENSGALG00000000337",4.7073140184486,-0.172163551586267,1.58623268163656,5.77655471105118,0.448680422662539,0.847648792825968,NA,404217,"CTXN1","No"
"ENSGALG00000000349",3832.86438183146,-0.483521171781085,0.304212679010038,7.89662823921299,0.245774858753397,0.647466407177239,428274,5705,"PSMC5","No"
"ENSGALG00000000352",2373.6194775198,-0.207332555413124,0.320440606246771,7.52640323941012,0.274892154410263,0.685259525816358,420053,10469,"TIMM44","No"
"ENSGALG00000000357",2.38486479274098,-2.91120864874631,3.05510486862291,6.63917661887524,0.355507753739961,0.772553126809367,419529,10863,"ADAM28","No"
"ENSGALG00000000364",233.573941448962,1.29639518662421,0.919231735329909,6.3389635469332,0.386309360309601,0.801275049771983,428201,6781,"STC1","No"
"ENSGALG00000000365",63.1891744875999,-0.903385396067126,0.98556490910877,67.5889462854921,1.27525169049266e-12,1.08491359243296e-10,396037,NA,"NKX2-6","Transcription Factor"
"ENSGALG00000000367",98.8138157574495,-0.991561794987815,0.623938987188169,9.07843703764541,0.169214645720831,0.533074462016737,419945,40,"ASIC2","No"
"ENSGALG00000000371",20.3249184146996,-0.0664116338551409,1.15932498509107,6.18737795842344,0.402530768680415,0.812683301473689,374218,104909134,"CRHR1","No"
"ENSGALG00000000374",367.58403676291,-0.751142605607547,0.512181172959558,29.3780530693325,5.15893002586648e-05,0.000923985742818684,421165,6051,"RNPEP","No"
"ENSGALG00000000377",10798.5730667007,-0.00278678486264452,0.269906428029149,2.48314100453842,0.870349663780778,1,420054,4670,"HNRNPM","No"
"ENSGALG00000000378",118.201568922796,-0.00344952792213644,0.785925596016444,17.1147638656583,0.00887059629780513,0.0700623788578248,419530,51312,"SLC25A37","No"
"ENSGALG00000000379",2073.46030891372,0.27382806197497,0.398924709484281,58.8721246104794,7.62598722887813e-11,4.89839517022799e-09,374209,3690,"ITGB3","No"
"ENSGALG00000000390",543.9186594563,0.0445215707647754,0.266895695038526,3.66491191303055,0.721915139533968,0.975449151037196,419531,9583,"ENTPD4","No"
"ENSGALG00000000394",66.0512641174591,0.335715106380253,0.963071948949989,15.7713713133498,0.0150351612430021,0.103786089305384,419805,388662,"SLC6A17","No"
"ENSGALG00000000396",421.871158116206,-0.15250003505699,0.283861600345963,4.82368234839839,0.566618106010786,0.919658166816981,419948,55798,"METTL2B","No"
"ENSGALG00000000397",4364.5304676142,0.373486113095475,0.170921564992493,17.0492235781189,0.00910403267431795,0.0713189947174895,421167,55705,"IPO9","No"
"ENSGALG00000000399",13.4318200044383,0.173347203561114,1.32625051120265,14.4359437554515,0.0251279729528728,0.151888435150509,430912,285193,"DUSP28","No"
"ENSGALG00000000400",264.785805745511,1.04971747198368,0.40279986621502,25.6354423451174,0.000260283103121952,0.00381224171367445,419806,3749,"KCNC4","No"
"ENSGALG00000000401",313.30053334327,0.336072630136401,0.654317754100388,4.89463474692286,0.557396440582878,0.914452628031854,100859595,64783,"RBM15","No"
"ENSGALG00000000402",396.094139306199,0.149997237082268,0.388392735647049,26.6990777907881,0.000164861355857249,0.00253779919442169,419533,4017,"LOXL2","No"
"ENSGALG00000000404",1442.92528063682,0.0741368650422305,0.205359419055379,2.3385043997614,0.886085729012976,1,430917,9318,"COPS2","No"
"ENSGALG00000000407",891.176424438731,-0.142656626279613,0.29633296227259,4.81626517473308,0.567585411675093,0.92036254561139,420055,8139,"GAN","No"
"ENSGALG00000000409",2135.1876004226,0.0337846153128251,0.193579960495603,6.07827123041636,0.414479498865981,0.822460785482309,419535,91782,"CHMP7","No"
"ENSGALG00000000410",987.975026012478,0.215580175813846,0.39254486470267,3.31985541720599,0.767762112143039,0.986918415027696,419949,11011,"TLK2","No"
"ENSGALG00000000417",28.1444797643376,-0.0614793601128652,0.662204665107211,18.0520725667921,0.0061033723565348,0.052007105738102,419809,9122,"SLC16A4","No"
"ENSGALG00000000419",566.73424402434,-0.385126237607404,0.44657573878798,4.48048940671333,0.611943294702414,0.938404344338121,419811,10542,"LAMTOR5","No"
"ENSGALG00000000424",2203.08337500529,-0.385190986268229,0.149542966729728,23.7939167426886,0.000569855084851112,0.00750145039268205,414829,123920,"CMTM3","No"
"ENSGALG00000000430",1276.77333126874,0.278950793781112,0.349373544667613,4.75207031368927,0.575982297276914,0.924104617424192,420056,56928,"SPPL2C","No"
"ENSGALG00000000433",67.975567260348,1.32133919462875,0.697021789925841,12.2787223273897,0.0560319888979127,0.267914986676597,100857247,NA,NA,"No"
"ENSGALG00000000436",903.221959019632,-0.909445896164621,0.643096287221868,4.16749426034028,0.654021504350249,0.954943640992833,421170,5877,"RABIF","No"
"ENSGALG00000000437",9.30916099807327,-3.06950889591357,1.20970181692496,39.0389493784558,7.0328696754059e-07,2.04888374478036e-05,395926,NA,"PGA3","No"
"ENSGALG00000000438",299.301810506694,0.592064208207421,0.495022437643048,12.6177953824603,0.0495232310380794,0.246675352607612,426644,79956,"ERMP1","No"
"ENSGALG00000000441",12.9129648617962,1.79881866019885,1.05073072356422,15.2006029469844,0.0187525630016151,0.122319939905315,395116,3744,"KCNA10","No"
"ENSGALG00000000442",59.6511495318157,0.837640811036435,0.569115638474714,20.1572783540431,0.00259638780520341,0.026084564419864,395117,3737,"KCNA2","No"
"ENSGALG00000000451",2.62882145955085,0.629229552481498,1.76979928600229,3.2357997218102,0.778722499655305,0.989077352041841,769589,644890,"MEIG1","No"
"ENSGALG00000000452",245.065712103132,0.284031418886229,1.09922968792569,1.4939181920189,0.959897529518653,1,373904,NA,"TNFRSF10B","No"
"ENSGALG00000000458",385.985863573508,1.15312318552121,0.504038030203331,23.3053027443951,0.000700414746687125,0.00898350718405283,428320,360200,"TMPRSS9","No"
"ENSGALG00000000461",2697.7407785001,-0.0391555999414971,0.292379829950292,2.99805845650053,0.809090475594263,0.993691416400264,419950,9902,"MRC2","No"
"ENSGALG00000000466",28.4650886337227,-1.10813687431971,0.860691229142708,8.3941012522086,0.210628375542992,0.598021637156706,396460,3932,"LCK","No"
"ENSGALG00000000469",12.7970185505294,-1.35825765749346,1.37685336873298,3.60719568512252,0.729657449234201,0.977167539794769,428203,148,"ADRA1A","No"
"ENSGALG00000000470",4120.14906632612,0.0181249402034725,0.374578660765903,4.36851580654798,0.626937842666462,0.945225321048385,396222,84823,"LMNA","No"
"ENSGALG00000000474",7393.36417476557,-0.179236659097371,0.537746811962085,4.09039444552627,0.664444917314623,0.958867816252827,373936,25873,"RPL36","No"
"ENSGALG00000000476",47.9601797738223,-0.6248609721646,0.866917497887701,9.16890508123538,0.164299430098484,0.524709507704,419539,80059,"LRRTM4","No"
"ENSGALG00000000478",618.018260821361,0.501506224115946,0.44666569033135,8.59674517282792,0.197558924621775,0.580624299963372,419951,26115,"TANC2","No"
"ENSGALG00000000497",6.54093394471145,1.10927817961538,1.15012740570149,8.27539493742097,0.218613489984659,0.611225041213454,419812,NA,NA,"No"
"ENSGALG00000000498",393.733702771868,-0.0751929634930457,0.632860033973692,80.2691057596285,3.14358572965874e-15,3.78033910978661e-13,419953,NA,"ACE","No"
"ENSGALG00000000504",43.1909874466845,0.503608022764389,0.627607679081266,7.75602445579261,0.256528052057384,0.662199041264299,419813,51513,"ETV7","Transcription Factor"
"ENSGALG00000000505",302.255681581024,-1.12684615373859,0.397182416968622,62.2762011991643,1.54997760721181e-11,1.08729569516429e-09,414871,81033,"KCNH6","No"
"ENSGALG00000000507",30.8532629216433,0.607548729681532,0.790392681799888,6.5486295051453,0.364610884959053,0.781085788110781,415851,27132,"CPNE7","No"
"ENSGALG00000000510",1098.02072218376,-0.246908881488913,0.183169761234071,11.452246365403,0.0753652273963157,0.326648787346871,771554,10238,"DCAF7","No"
"ENSGALG00000000511",1551.8196366183,0.204696416655653,0.189178250680067,3.52876489349728,0.740138802371404,0.979962410473961,419814,222658,"KCTD20","No"
"ENSGALG00000000513",330.35901843496,0.0362305039285567,0.328139468146348,5.11649242083479,0.528961390872672,0.89798690158827,415853,92822,"ZNF276","Transcription Factor"
"ENSGALG00000000516",350.155845462018,0.206496703162427,0.401606141689624,3.57068210794415,0.734543237946845,0.978610018423069,415854,2175,"FANCA","No"
"ENSGALG00000000518",1391.22568682,-0.0223287535350429,0.250910487106859,6.7833979005112,0.341343876471968,0.757836474221634,101748977,59349,"KLHL12","No"
"ENSGALG00000000521",75.1068403883151,0.0210971424046586,0.844385065849632,10.5623078968824,0.10288299368656,0.397418009204819,415855,84501,"SPIRE2","No"
"ENSGALG00000000523",816.981933116641,0.222110959518364,0.352576535375558,8.66865914024061,0.193087730232113,0.574025202743816,428260,11329,"STK38","No"
"ENSGALG00000000525",784.136803124639,-0.273307700077366,0.325641071403874,2.40776072685844,0.878644517379384,1,419954,4215,"MAP3K3","No"
"ENSGALG00000000528",489.946012501613,0.570094738189134,0.517707203982708,18.5224536114998,0.00505096145833357,0.0446820119273158,415857,79007,"DBNDD1","No"
"ENSGALG00000000529",1251.07456788336,-0.373375143411802,0.316616830831904,48.497262438081,9.39895715593702e-09,4.11854577402895e-07,419955,80774,"LIMD2","No"
"ENSGALG00000000533",7587.13252776499,-0.182265590183071,0.237986547098884,3.36291909456327,0.762109280579035,0.986307691364039,419815,6428,"SRSF3","No"
"ENSGALG00000000535",784.472132468745,0.0974256597593094,0.265758584843782,6.02732799724231,0.420135756267906,0.825693916913459,419364,54206,"ERRFI1","No"
"ENSGALG00000000538",469.396067040208,-0.0841583191355394,0.219605789507985,8.55833951666716,0.199982254119409,0.585165783458805,419956,140432,"RNF113B","No"
"ENSGALG00000000540",392.008089864835,-0.0892736940873742,0.324330240659303,7.50954419383578,0.276280211911918,0.687220172522429,415858,2622,"GAS8","No"
"ENSGALG00000000541",1784.99723399018,0.000432592269987884,0.196415877802392,1.56323847863644,0.955183724669649,1,421172,9877,"ZC3H11B","No"
"ENSGALG00000000542",1553.0292436392,0.19741824737231,0.406252324937393,2.26308430506401,0.893983175611982,1,419549,51042,"ZNF593","No"
"ENSGALG00000000544",36.5476014107486,-0.0481159442494745,0.910127659045379,3.28433746403232,0.772405793272612,0.988185297819753,100859805,401258,"RAB44","No"
"ENSGALG00000000545",2.59412711146589,0.654024887839658,1.86652431545456,6.72035706758192,0.347484314193871,0.764338227183312,431167,5972,"REN","No"
"ENSGALG00000000549",30.7776233228151,1.19876617471462,0.737221436206758,3.69558890122312,0.717791423314394,0.975449151037196,415859,NA,"URAH","No"
"ENSGALG00000000550",1696.79208198698,-0.31310848575557,0.211596342051664,3.65216569716756,0.723626866836593,0.975449151037196,419957,92335,"STRADA","No"
"ENSGALG00000000551",465.189231466574,-0.131988595563232,0.275932325445842,4.69844067645596,0.583030119152294,0.926016258760852,419817,221477,"C26H6orf89","No"
"ENSGALG00000000556",1.1071167019271,2.22833289437523,3.16377949629953,2.53197283101524,0.864872375294576,NA,404535,10911,"UTS2","No"
"ENSGALG00000000557",38.2552775894528,1.0513801139518,0.547477414544433,8.26917228345178,0.219038895350531,0.611717843938606,426690,55224,"ETNK2","No"
"ENSGALG00000000558",18.6539577140169,1.13295493394822,1.28053630284197,16.3436165709973,0.0120237772188713,0.0883363770503571,420057,6511,"SLC1A6","No"
"ENSGALG00000000560",1.88068445598743,1.83734464156443,2.52814761001681,3.33006990575598,0.766423473375301,NA,419818,NA,NA,"No"
"ENSGALG00000000564",1363.14836461417,-0.624353682628108,0.198938925675482,20.8117703800351,0.00198305619317261,0.0210948162587724,419958,57003,"CCDC47","No"
"ENSGALG00000000568",15.3831419082656,2.02403055785193,1.31861312700214,8.05877845565038,0.233828607043312,0.631305661892427,NA,59352,"LGR6","No"
"ENSGALG00000000573",650.415404562503,0.592902246529339,0.392112794540644,5.8158363346929,0.444133404968949,0.845483813986759,419366,8863,"PER3","No"
"ENSGALG00000000576",186.480861421191,-0.516613877994508,0.591050739558391,5.40594465089907,0.492896658827581,0.878793746608393,768974,51093,"RRNAD1","No"
"ENSGALG00000000577",1881.84153208129,0.0823913502796757,0.191321380648885,4.87353822357795,0.560132283040138,0.91540563959855,420058,8498,"RANBP3","No"
"ENSGALG00000000579",796.59799726458,-0.266649937269272,0.320257357515684,10.6757803911886,0.098928746336904,0.387715356263769,419368,9341,"VAMP3","No"
"ENSGALG00000000581",2085.79898517777,-0.0182832992855871,0.197589632602662,2.09604269783995,0.910656916070747,1,419959,11325,"DDX42","No"
"ENSGALG00000000583",1672.61835580244,1.21046237184132,0.370668103699238,40.10694187406,4.33994613035399e-07,1.33486727709388e-05,419820,9580,"SOX13","Transcription Factor"
"ENSGALG00000000584",475.723437789733,0.964575970081443,0.511984658431196,6.03496116247368,0.419285132082593,0.825318980258452,421174,NA,NA,"No"
"ENSGALG00000000585",1720.26691655161,-0.943299208365451,0.3964526403279,30.9307351758091,2.61329258958852e-05,0.000517289624726223,396472,NA,"MYL4","No"
"ENSGALG00000000589",4.69542816837883,0.0696154498306364,2.20748387742688,4.55444767610325,0.602087495978582,0.933991345145489,420061,4340,"BTN1A1","No"
"ENSGALG00000000596",2498.72560066994,0.0613556064188023,0.236600423577753,2.76792683529732,0.837359762311035,0.998834558637408,419960,996,"CDC27","No"
"ENSGALG00000000599",46.0341628078146,-0.487791895483164,0.719451639364108,4.42506967985599,0.619354562920103,0.942140023049903,420062,51257,"MARCHF2","No"
"ENSGALG00000000603",1820.83211985552,0.144553828818097,0.195414873302864,4.59439140664972,0.596782617995203,0.931941143547674,419961,284058,"KANSL1","No"
"ENSGALG00000000604",1061.37938846151,1.12004671894454,0.337578872500976,31.3148330302963,2.20708004873911e-05,0.000449109902029686,107049081,NA,NA,"No"
"ENSGALG00000000606",806.566290641661,0.142615515202918,0.177001391082147,15.5445479484769,0.0164189724013802,0.111132054417129,421175,127829,"ARL8A","No"
"ENSGALG00000000607",51.3128178913408,1.69173011097671,0.730938051089792,7.90583459834625,0.245083621819092,0.646559358032794,421176,9283,"GPR37L1","No"
"ENSGALG00000000608",449.990058889448,1.15167230345501,0.446847523339325,20.1960012149217,0.0025554383903241,0.0257865499147278,415860,999,"CDH1","No"
"ENSGALG00000000611",1104.95945932275,-0.00666752809320082,0.237488095338547,7.85267816675798,0.249096435243152,0.651733745342543,100857158,84919,"PPP1R15B","No"
"ENSGALG00000000613",4277.97948851381,-0.158098984535193,0.132795517590349,15.1756698932811,0.0189335319147664,0.123084067888406,420063,NA,"RAB11B","No"
"ENSGALG00000000615",2412.50433970792,-0.0216602230271509,0.188032535201762,4.4378450336427,0.6176442834994,0.941536663199524,419556,9410,"NWD1","No"
"ENSGALG00000000616",30.8623377735319,1.08291182485921,1.01224783270494,6.70635987723449,0.348858398182754,0.765509354298701,421177,1999,"ELF3","Transcription Factor"
"ENSGALG00000000618",892.148919509276,-0.267303448308302,0.290801577381731,8.86421815784979,0.18135958258477,0.555464226833274,404295,51538,"ZCCHC17","No"
