"","HH6","HH8","HH10","HH12","HH14","HH16","rlog_positive_averages$Chick_ENSEMBL","rlog_positive_averages$Symbol","rlog_positive_averages$Chick_Entrezid","rlog_positive_averages$Human_Entrezid","rlog_positive_averages$TF_Status"
"72",-1.67238781073207,-1.65253244165447,-1.68543229012495,-1.68680358550624,-1.68611239287544,-1.67335806254466,"ENSGALG00000000293","PZP",100858010,5858,"No"
"73",-0.295107446670552,-0.301817178441375,-0.379384550298872,-0.294953724456554,-0.36793826891387,-0.386881658091151,"ENSGALG00000000295","IGFN1",771410,91156,"No"
"74",0.991455037269038,1.07359926401428,1.02193403581218,1.07153271116361,0.997193734000642,0.948203895786345,"ENSGALG00000000296","PCNX1",426230,22990,"No"
"75",-0.896724625585288,-0.946786203017546,-1.00658237519304,-1.03005974645234,-1.0498327187378,-1.04676524186087,"ENSGALG00000000299","PKP1",421158,5317,"No"
"76",0.175596423804872,0.151373238345418,0.54303133139918,0.305015350279708,0.258335777960776,-0.33684260579848,"ENSGALG00000000302","TNNT2",396433,7139,"No"
"77",-0.226720078911932,-0.326973039558052,-0.419904462870243,-0.433749192876656,-0.433874256918009,-0.52280601856702,"ENSGALG00000000309",NA,421160,NA,"No"
"78",-0.0340139103385595,0.0903189511998512,0.202487305477588,0.0818603588666346,0.120347246487437,0.020799604197541,"ENSGALG00000000311","DOCK5",419527,80005,"No"
"79",0.152541816107331,0.166578496050138,0.320718667933546,0.161791365646997,0.0639058452791971,-0.0656064695374587,"ENSGALG00000000313","TNNI1",421161,7135,"No"
"80",0.373863339660086,0.400716744657598,0.756997670659892,0.469833816797957,0.560575650622698,0.62156460568704,"ENSGALG00000000314","NEFL",NA,4747,"No"
"81",0.726745979118958,0.747555439697478,1.19426626276666,1.10849241369694,1.00014809884421,1.15931205127491,"ENSGALG00000000317","NEFM",396206,NA,"No"
"82",0.824239641132856,0.708062805797977,0.838887154272876,0.752477035735058,0.753724629625693,0.624998831843667,"ENSGALG00000000318","CSRP1",396176,1465,"No"
"83",1.22455804080914,1.18350719216944,1.18572065433542,1.15694533347658,1.13737482338622,1.16345206826936,"ENSGALG00000000329","AHCYL1",419803,10768,"No"
"84",0.788844194349525,0.768211132792661,0.732670905670686,0.707758613145459,0.704917730719542,0.704370006337014,"ENSGALG00000000336","PPP1R12B",NA,4660,"No"
"85",-1.2094016111583,-1.18060151085936,-1.22425819367078,-1.21066572995009,-1.2128270684912,-1.16463860793884,"ENSGALG00000000337","CTXN1",NA,404217,"No"
"86",1.38599337165596,1.39680742842501,1.40934177665982,1.3577714292307,1.3903221662686,1.48831030260033,"ENSGALG00000000349","PSMC5",428274,5705,"No"
"87",1.25543288042253,1.24153325720318,1.18581983775859,1.23663925083285,1.20105073870252,1.28294330294453,"ENSGALG00000000352","TIMM44",420053,10469,"No"
"88",-1.49428718511717,-1.47923933136242,-1.47956589984725,-1.44787114464564,-1.45152463399444,-1.45990872158533,"ENSGALG00000000357","ADAM28",419529,10863,"No"
"89",0.176465561013193,0.0425986429883913,0.357992320580769,0.394749125099602,0.395740840736261,-0.00778358233335429,"ENSGALG00000000364","STC1",428201,6781,"No"
"90",-0.617985984423567,-0.625010730363551,-0.513478025854611,-0.452791011089029,-0.51169955205231,-0.735345756906349,"ENSGALG00000000365","NKX2-6",396037,NA,"Transcription Factor"
"91",-0.0346902309180047,-0.0894469462333038,-0.0904820652920827,-0.0772853086344034,0.0257046557845251,-0.00921672469002832,"ENSGALG00000000367","ASIC2",419945,40,"No"
"92",-0.538888326721453,-0.500692749029612,-0.829141759671821,-0.744431061764415,-0.792231066630659,-0.787526800512673,"ENSGALG00000000371","CRHR1",374218,104909134,"No"
"93",0.473400207101196,0.262582152054824,0.252633738274621,0.205037598065141,0.340957776642288,0.57339554963033,"ENSGALG00000000374","RNPEP",421165,6051,"No"
"94",1.850353599686,1.88839356094814,1.7665621795696,1.82411278420067,1.75951230984435,1.81556120370394,"ENSGALG00000000377","HNRNPM",420054,4670,"No"
"95",-0.117605114565837,-0.111703284912658,-0.0670830591599155,-0.113041001077498,0.029487032180531,-0.0917486552016187,"ENSGALG00000000378","SLC25A37",419530,51312,"No"
"96",0.840371768309794,1.00137037587406,1.34220075510861,1.49929396703954,1.33922572306876,1.04081422194217,"ENSGALG00000000379","ITGB3",374209,3690,"No"
"97",0.666639053118575,0.678111609448909,0.640451885394657,0.715556189624292,0.700014092692319,0.583296051976222,"ENSGALG00000000390","ENTPD4",419531,9583,"No"
"98",-0.0973836331899221,-0.158328181683633,-0.450134184854149,-0.407816792116656,-0.311243281755303,-0.346613673156648,"ENSGALG00000000394","SLC6A17",419805,388662,"No"
"99",0.562391218122594,0.553976360604009,0.473005126495626,0.466151132000199,0.525866569204985,0.6676219436867,"ENSGALG00000000396","METTL2B",419948,55798,"No"
"100",1.48877941117312,1.4899637666899,1.5105499310101,1.49420789168561,1.48034773640143,1.49846861871913,"ENSGALG00000000397","IPO9",421167,55705,"No"
"101",-0.828608261754514,-0.830607909602593,-0.91754827041398,-0.842245428988125,-0.87215968940095,-0.764579045175684,"ENSGALG00000000399","DUSP28",430912,285193,"No"
"102",0.636484785745252,0.576221662364891,0.383308206658105,0.215600273059194,0.313397331541888,0.132209229835085,"ENSGALG00000000400","KCNC4",419806,3749,"No"
"103",0.339551666764911,0.465187676473091,0.474180165546719,0.502600607690041,0.472387387789698,0.285283774868017,"ENSGALG00000000401","RBM15",100859595,64783,"No"
"104",0.28479522920137,0.381476838835181,0.506315842889089,0.490831088215531,0.38772296533127,0.587832022465293,"ENSGALG00000000402","LOXL2",419533,4017,"No"
"105",1.02680837878799,1.02683203951639,0.991911701078258,1.06908636502378,1.06978572803647,1.09577156704231,"ENSGALG00000000404","COPS2",430917,9318,"No"
"106",0.836606028467793,0.845310321285977,0.757713368486068,0.854643817455769,0.826394817798717,0.913163373672968,"ENSGALG00000000407","GAN",420055,8139,"No"
"107",1.18389480309548,1.17714258829223,1.27029088698275,1.20436735518205,1.18876231964935,1.2214208737741,"ENSGALG00000000409","CHMP7",419535,91782,"No"
"108",0.866359846161024,0.915236721592965,0.858594373362662,0.984314657128386,0.916050796949486,0.797727095205289,"ENSGALG00000000410","TLK2",419949,11011,"No"
"109",-0.493972446279109,-0.503927762269525,-0.512477187105817,-0.467825809917646,-0.602609222708666,-0.572948084318923,"ENSGALG00000000417","SLC16A4",419809,9122,"No"
"110",0.688087925116374,0.635929745151801,0.68720238725307,0.61715340473197,0.670706876372402,0.686360721448437,"ENSGALG00000000419","LAMTOR5",419811,10542,"No"
"111",1.08236932924709,1.12817808446327,1.16127596705249,1.18105728885146,1.2247705850474,1.30240295751084,"ENSGALG00000000424","CMTM3",414829,123920,"No"
"112",0.968841356729965,1.05923426700915,1.0205076939891,1.03400251456272,0.974135248449978,0.980987297084242,"ENSGALG00000000430","SPPL2C",420056,56928,"No"
"113",0.0599381603029268,-0.179237502845276,-0.11959378750207,-0.267641680633965,-0.206267830877581,-0.197930754553071,"ENSGALG00000000433",NA,100857247,NA,"No"
"114",0.813049022499833,0.769421963684542,0.84358071063558,0.680288489774736,0.739641653160309,0.899306695088498,"ENSGALG00000000436","RABIF",421170,5877,"No"
"115",-1.11613026925768,-1.11521850753306,-1.16454232685081,-1.15904042906585,-1.16858379600117,-1.15548710054432,"ENSGALG00000000437","PGA3",395926,NA,"No"
"116",0.475658275897539,0.563103464481864,0.479527035764592,0.51577631669493,0.414217126981059,0.298911723839387,"ENSGALG00000000438","ERMP1",426644,79956,"No"
"117",-0.640376402759794,-0.803480455581198,-0.897863797036456,-0.969130952492161,-0.997935248202601,-0.992168384946231,"ENSGALG00000000441","KCNA10",395116,3744,"No"
"118",-0.0857465224911311,-0.0754774553322724,-0.22587177985243,-0.22643609900253,-0.18277437440211,-0.300587467079053,"ENSGALG00000000442","KCNA2",395117,3737,"No"
"119",-1.38443705948468,-1.38348442291697,-1.42106313342304,-1.40234960824411,-1.41702742342211,-1.41335247770017,"ENSGALG00000000451","MEIG1",769589,644890,"No"
"120",0.270781793730769,0.207856877536947,0.272372573451775,0.337684375287938,0.494700321623277,0.143793576488315,"ENSGALG00000000452","TNFRSF10B",373904,NA,"No"
"121",0.945909738776566,0.655999579306402,0.26645423449859,0.11364123100299,0.0509462330189466,-0.211513006529987,"ENSGALG00000000458","TMPRSS9",428320,360200,"No"
"122",1.09909602453052,1.14486253610649,1.31562217910563,1.34381046043977,1.30379805112586,1.2684893028396,"ENSGALG00000000461","MRC2",419950,9902,"No"
"123",-0.565851958093516,-0.533783771953747,-0.50636675912948,-0.568760366313293,-0.478068324533856,-0.530168529531745,"ENSGALG00000000466","LCK",396460,3932,"No"
"124",-0.875339095115413,-0.865828116778477,-0.797916534166592,-0.836295148005197,-0.86423872929154,-0.833669057462897,"ENSGALG00000000469","ADRA1A",428203,148,"No"
"125",1.34456390660004,1.40473834483198,1.44922328422562,1.49344099558546,1.43686361421342,1.44971438904527,"ENSGALG00000000470","LMNA",396222,84823,"No"
"126",1.68315403234706,1.59425599339383,1.64080371023475,1.57429289232046,1.68320364961437,1.68777191695456,"ENSGALG00000000474","RPL36",373936,25873,"No"
"127",-0.304232167674875,-0.362526484381758,-0.431754408426332,-0.385648174369408,-0.417428328406234,-0.310360368729329,"ENSGALG00000000476","LRRTM4",419539,80059,"No"
"128",0.638584127238511,0.68983812289241,0.68020765036421,0.718326595740844,0.717404431928995,0.641618412007274,"ENSGALG00000000478","TANC2",419951,26115,"No"
"129",-1.05541421551716,-1.0379594163522,-1.02964417381885,-1.06379831940219,-0.992985664691114,-1.04749193359868,"ENSGALG00000000497",NA,419812,NA,"No"
"130",0.454078742169071,0.389859637726953,0.197220499838004,0.213107168981148,0.155799127822692,-0.0582527678016538,"ENSGALG00000000498","ACE",419953,NA,"No"
"131",-0.319477987538218,-0.32698139027943,-0.250835375403922,-0.365939604408255,-0.338276415805653,-0.267966023149725,"ENSGALG00000000504","ETV7",419813,51513,"Transcription Factor"
"132",0.209779396068832,0.208000689773815,0.28691177645297,0.323864783164523,0.359959087999804,0.335242938063824,"ENSGALG00000000505","KCNH6",414871,81033,"No"
"133",-0.356399033994944,-0.4170232957022,-0.412688687684743,-0.444092221096627,-0.445065112936625,-0.526398297633627,"ENSGALG00000000507","CPNE7",415851,27132,"No"
"134",0.876533112522738,0.927327220406636,0.940264410145154,0.923099503995304,0.91346976389137,1.02447587307955,"ENSGALG00000000510","DCAF7",771554,10238,"No"
"135",1.08677257216581,1.10143329985147,1.08520307586059,1.08821354183772,1.04018623322966,1.08394370569063,"ENSGALG00000000511","KCTD20",419814,222658,"No"
"136",0.468561604246668,0.453022090898697,0.426846917476669,0.478807929474481,0.503647818659593,0.439177159881733,"ENSGALG00000000513","ZNF276",415853,92822,"Transcription Factor"
"137",0.444901796410396,0.481289183046597,0.498941183247007,0.490651270203743,0.506983721255262,0.525723066462059,"ENSGALG00000000516","FANCA",415854,2175,"No"
"138",1.02442479709233,1.02493652642939,1.07991155112723,1.04753658266715,1.04664509925504,1.03550822873441,"ENSGALG00000000518","KLHL12",101748977,59349,"No"
"139",-0.354512574059728,-0.342529780936291,-0.229985094302226,-0.0277233436316054,-0.152546021665496,-0.0851812588614462,"ENSGALG00000000521","SPIRE2",415855,84501,"No"
"140",0.847981575124596,0.854930423576571,0.757309159142352,0.761789399311115,0.766725566147133,0.831999531507449,"ENSGALG00000000523","STK38",428260,11329,"No"
"141",0.722934914219641,0.766356984967514,0.786159024087172,0.861177395493016,0.820332060287079,0.772628440632522,"ENSGALG00000000525","MAP3K3",419954,4215,"No"
"142",0.624687137832031,0.546607114635217,0.744979962087839,0.649401001754507,0.663475048518817,0.707157234753105,"ENSGALG00000000528","DBNDD1",415857,79007,"No"
"143",0.788863467950122,0.826118776082227,0.809907550553735,0.70425592645922,0.817565636496836,1.16239049968357,"ENSGALG00000000529","LIMD2",419955,80774,"No"
"144",1.65358505393423,1.67414783282842,1.66680833916627,1.64149589637603,1.63444671052004,1.76417346943587,"ENSGALG00000000533","SRSF3",419815,6428,"No"
"145",0.857643247861048,0.8848337714063,0.791710014179488,0.862023886134708,0.764929863152423,0.747166690530605,"ENSGALG00000000535","ERRFI1",419364,54206,"No"
"146",0.567103177348967,0.561197820920837,0.547940149100959,0.595540855572497,0.580798208255046,0.700473342325009,"ENSGALG00000000538","RNF113B",419956,140432,"No"
"147",0.515000681349307,0.467976179355327,0.520333175882889,0.501802727211704,0.554116993751848,0.638399876713104,"ENSGALG00000000540","GAS8",415858,2622,"No"
"148",1.05300368045766,1.08257262003874,1.13864675788103,1.17621178274195,1.14076493631066,1.1233633914183,"ENSGALG00000000541","ZC3H11B",421172,9877,"No"
"149",1.12651661525861,1.06628523159066,1.08338569858425,0.997421541075236,1.08509824364399,1.06687277147869,"ENSGALG00000000542","ZNF593",419549,51042,"No"
"150",-0.416915931415392,-0.480235081291254,-0.43130720399932,-0.385515063253094,-0.366347363045031,-0.518126084041876,"ENSGALG00000000544","RAB44",100859805,401258,"No"
"151",-1.40299794456216,-1.38954239146783,-1.41029519263389,-1.41055427148714,-1.4354092567656,-1.42033634621681,"ENSGALG00000000545","REN",431167,5972,"No"
"152",-0.399093663859629,-0.40085858842828,-0.38420639386023,-0.505026337126706,-0.506666637567187,-0.544384386491404,"ENSGALG00000000549","URAH",415859,NA,"No"
"153",1.08191102890528,1.1230755117407,1.09055517318836,1.1109439555759,1.06203358552375,1.15300130827271,"ENSGALG00000000550","STRADA",419957,92335,"No"
"154",0.588364576679971,0.617199226248627,0.601823047858362,0.657643762443569,0.566428159636174,0.631907302419925,"ENSGALG00000000551","C26H6orf89",419817,221477,"No"
"155",-1.73590833080379,-1.73923355607491,-1.74315220335409,-1.72612751913226,-1.72654479271887,-1.73230972226749,"ENSGALG00000000556","UTS2",404535,10911,"No"
"156",-0.374607077806636,-0.471612518017337,-0.4341224238466,-0.381990069261153,-0.397390976379362,-0.303748109999265,"ENSGALG00000000557","ETNK2",426690,55224,"No"
"157",-0.773880468536238,-0.786645443495634,-0.826876247354826,-0.76529927534477,-0.7605237072765,-0.807210615893131,"ENSGALG00000000558","SLC1A6",420057,6511,"No"
"158",-1.54104118839504,-1.55074561930943,-1.52348087608513,-1.53384316166698,-1.55219068956176,-1.51861176448592,"ENSGALG00000000560",NA,419818,NA,"No"
"159",0.925238779782168,0.9476460183501,1.00168659271,1.06057162739976,1.01554066642767,1.07035134689805,"ENSGALG00000000564","CCDC47",419958,57003,"No"
"160",-0.602101030779621,-0.6750925561783,-0.850216028454069,-0.784879592025034,-0.713440351440439,-0.783944810350927,"ENSGALG00000000568","LGR6",NA,59352,"No"
"161",0.756242760774726,0.723393282657304,0.772388239374367,0.79116694362743,0.815393193984025,0.585968469558034,"ENSGALG00000000573","PER3",419366,8863,"No"
"162",0.26203361105764,0.204812154184511,0.231373682285258,0.122211392540678,0.253440300571672,0.292722333847773,"ENSGALG00000000576","RRNAD1",768974,51093,"No"
"163",1.14826282888021,1.17119694926206,1.15330553285259,1.13075554073845,1.13979302557583,1.20651085326368,"ENSGALG00000000577","RANBP3",420058,8498,"No"
"164",0.800156193687111,0.760721107233397,0.780213971500102,0.738978453622145,0.776971342568852,0.869092327189428,"ENSGALG00000000579","VAMP3",419368,9341,"No"
"165",1.15799641266149,1.17939484859138,1.17700378105908,1.22706669781429,1.16957692690554,1.22109536595989,"ENSGALG00000000581","DDX42",419959,11325,"No"
"166",1.17298464079623,1.2450953766079,1.2893098480286,1.19201627293821,1.10384547734525,0.847054784065873,"ENSGALG00000000583","SOX13",419820,9580,"Transcription Factor"
"167",0.568583516818014,0.486469048047671,0.61489065618785,0.6621008922253,0.674742314381515,0.456841099981073,"ENSGALG00000000584",NA,421174,NA,"No"
"168",0.807532593122605,0.864566905606749,1.24466655532027,1.31391889859026,1.18084116724884,1.09528100440598,"ENSGALG00000000585","MYL4",396472,NA,"No"
"169",-1.23670910807095,-1.2270907406357,-1.16494750125044,-1.19815499590986,-1.20480293282307,-1.18329222452198,"ENSGALG00000000589","BTN1A1",420061,4340,"No"
